League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
Ukraine Ukrainian Premier League,2023-05-29,09:00:00,29,Chornomorets,Rukh Vynnyky,2.55,3.2,2.85,1.07,6.8,1.4,2.8,2.15,1.7,1.49,2.45,1.9,1.83,1.4,1.28,1.53,0.71,0.71,1.23,1.1,2.33,1.82,8.8,2.26,1.24,1.5,1.83,2.27,3.08
Norway First Division,2023-05-29,10:00:00,10,Start,Ranheim,1.95,3.55,3.1,1.02,13.0,1.11,6.4,1.5,2.55,1.25,3.75,1.44,2.63,1.34,1.2,1.74,1.75,1.6,1.49,1.34,2.83,1.65,9.7,2.6,0.0,1.28,1.5,1.88,2.38
Norway First Division,2023-05-29,10:00:00,10,Moss,Raufoss,2.37,3.3,2.52,1.03,13.0,1.25,3.6,1.73,2.0,1.33,3.25,1.62,2.2,1.25,1.28,1.6,2.0,0.8,1.84,1.44,3.28,0.0,0.0,0.0,0.0,1.24,1.43,1.74,2.23
Norway First Division,2023-05-29,10:00:00,10,Fredrikstad,Åsane,1.69,3.75,3.85,1.01,9.9,1.24,3.55,1.75,1.95,1.36,3.0,1.83,1.83,1.17,1.25,2.21,1.5,0.6,1.28,1.31,2.59,0.0,0.0,0.0,0.0,1.25,1.45,1.8,2.28
Norway First Division,2023-05-29,10:00:00,10,Kristiansund,Skeid,1.54,4.1,4.5,1.02,22.0,1.14,5.5,1.47,2.65,1.25,3.75,1.57,2.25,1.1,1.14,2.22,2.4,0.8,1.56,1.26,2.82,0.0,0.0,0.0,1.17,1.32,1.58,2.0,2.6
Norway First Division,2023-05-29,10:00:00,10,Kongsvinger,Sogndal,2.08,3.45,2.87,1.02,15.0,1.18,4.6,1.61,2.15,1.3,3.4,1.53,2.38,1.28,1.25,1.77,2.25,1.4,1.94,1.63,3.57,0.0,0.0,0.0,0.0,1.29,1.5,1.9,2.43
Norway First Division,2023-05-29,10:00:00,10,Jerv,Hødd,1.96,3.45,3.15,1.02,9.2,1.27,3.32,1.87,1.83,1.4,2.75,1.73,2.0,1.29,1.29,1.79,1.0,1.0,1.26,1.02,2.28,0.0,0.0,0.0,0.0,1.3,1.54,1.95,2.5
Norway First Division,2023-05-29,10:00:00,10,Mjøndalen,Sandnes Ulf,2.27,3.25,2.69,1.02,15.0,1.18,4.7,1.6,2.2,1.3,3.4,1.5,2.5,1.27,1.28,1.57,1.0,0.5,1.13,1.03,2.16,0.0,0.0,0.0,0.0,1.28,1.5,1.88,2.38
Norway First Division,2023-05-29,10:00:00,10,Bryne,KFUM,2.25,3.35,2.65,1.03,13.0,1.25,3.75,1.73,2.0,1.33,3.25,1.57,2.25,1.32,1.24,1.5,1.8,0.5,1.62,1.45,3.07,0.0,0.0,0.0,1.18,1.34,1.61,2.02,2.65
England EFL League One,2023-05-29,11:00:00,0,Barnsley,Sheffield Wednesday,2.1,3.11,2.85,1.06,10.0,1.36,3.1,2.1,1.72,1.44,2.63,1.95,1.8,1.65,1.32,1.32,1.88,2.06,1.57,1.62,3.19,2.39,8.0,1.82,1.25,1.46,1.8,2.32,3.15
Denmark Superliga,2023-05-29,11:00:00,9,Viborg,København,2.94,3.3,2.18,1.02,14.5,1.22,4.3,1.74,2.09,1.33,3.25,1.62,2.2,1.6,1.3,1.4,1.8,1.53,1.7,1.61,3.31,1.82,8.0,2.39,1.24,1.49,1.85,2.37,3.3
Switzerland Super League,2023-05-29,11:30:00,36,Basel,Grasshopper,1.73,3.64,3.69,1.04,15.75,1.21,4.45,1.68,2.1,1.32,3.2,1.57,2.3,1.22,1.22,1.85,1.35,0.82,1.78,1.39,3.17,1.5,10.0,3.06,1.12,1.26,1.48,1.83,2.29
Switzerland Super League,2023-05-29,11:30:00,36,Young Boys,Winterthur,1.26,6.2,6.8,1.02,14.5,1.15,4.8,1.5,2.5,1.25,3.6,1.87,1.8,1.06,1.14,3.5,2.53,0.76,2.12,1.19,3.31,1.15,13.75,6.75,1.15,1.31,1.56,1.95,2.49
Switzerland Super League,2023-05-29,11:30:00,36,St. Gallen,Sion,1.85,4.0,3.7,1.02,14.0,1.16,4.75,1.45,2.55,1.25,3.6,1.51,2.37,1.27,1.24,1.9,1.59,1.24,2.17,1.35,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland Super League,2023-05-29,11:30:00,36,Luzern,Servette,2.45,3.4,2.6,1.03,12.0,1.2,4.2,1.57,2.15,1.3,3.25,1.53,2.3,1.47,1.27,1.52,1.29,1.29,1.89,1.48,3.37,1.88,9.5,2.19,1.12,1.25,1.48,1.82,2.29
Switzerland Super League,2023-05-29,11:30:00,36,Zürich,Lugano,2.45,3.3,2.65,1.05,9.0,1.25,3.75,1.73,1.91,1.35,2.95,1.63,2.2,1.38,1.25,1.53,1.35,1.29,1.51,1.68,3.19,1.78,9.0,2.38,1.21,1.41,1.74,2.17,2.88
Bulgaria First League,2023-05-29,11:30:00,4,Lokomotiv Sofia 1929,Arda,3.4,3.25,2.0,1.07,7.5,1.36,3.0,1.95,1.75,1.4,2.75,1.84,1.92,1.78,1.3,1.28,1.63,1.13,1.5,1.12,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norway Eliteserien,2023-05-29,12:00:00,8,Stabæk,Vålerenga,2.46,3.15,2.67,1.06,10.0,1.32,3.4,1.98,1.86,1.4,2.75,1.75,2.0,1.45,1.28,1.53,2.0,1.75,1.74,1.13,2.87,1.95,8.0,2.05,1.18,1.35,1.63,2.1,2.8
Norway Eliteserien,2023-05-29,12:00:00,8,Odd,Strømsgodset,2.01,3.35,3.3,1.03,15.0,1.22,4.33,1.75,2.1,1.33,3.25,1.62,2.2,1.26,1.22,1.96,1.33,0.25,1.3,1.16,2.46,1.66,9.8,2.61,1.11,1.24,1.44,1.8,2.3
Norway Eliteserien,2023-05-29,12:00:00,8,Molde,Sandefjord,1.2,5.6,11.5,1.02,26.0,1.1,7.0,1.4,3.0,1.2,4.33,1.91,1.91,1.02,1.07,4.5,1.75,0.5,1.75,1.06,2.81,1.1,16.0,8.4,0.0,1.22,1.41,1.72,2.2
Norway Eliteserien,2023-05-29,12:00:00,8,Haugesund,Tromsø,2.31,3.2,2.8,1.08,6.5,1.4,2.7,2.04,1.8,1.5,2.5,1.95,1.8,1.36,1.3,1.63,1.67,2.33,1.04,0.75,1.79,1.82,9.5,2.31,1.16,1.26,1.47,1.93,2.35
Norway Eliteserien,2023-05-29,12:00:00,8,Sarpsborg 08,Aalesund,1.62,3.75,4.6,1.03,13.0,1.25,3.6,1.78,2.05,1.33,3.25,1.91,1.91,1.13,1.25,2.4,1.33,0.0,1.28,1.06,2.34,1.4,11.0,3.54,1.11,1.27,1.5,1.98,2.45
Norway Eliteserien,2023-05-29,12:00:00,8,Brann,Rosenborg,1.55,3.9,5.0,1.03,13.0,1.24,4.2,1.68,2.2,1.33,3.25,1.95,1.8,1.07,1.16,2.95,2.5,0.67,2.11,0.9,3.01,1.2,11.0,5.5,0.0,1.26,1.47,1.85,2.37
Norway Eliteserien,2023-05-29,12:00:00,8,FK Bodo - Glimt,Viking,1.35,4.4,7.6,1.02,26.0,1.13,6.0,1.44,2.85,1.22,4.0,1.62,2.2,1.09,1.12,3.1,2.5,1.33,1.6,1.65,3.25,1.27,11.0,4.74,1.18,1.32,1.57,1.98,2.65
Denmark Superliga,2023-05-29,13:00:00,9,Brøndby,Nordsjælland,2.67,3.15,2.46,1.01,12.0,1.2,4.0,1.77,2.04,1.3,3.4,1.62,2.2,1.61,1.24,1.33,1.4,1.27,1.77,1.51,3.28,2.39,8.0,1.82,1.2,1.42,1.73,2.22,2.95
Iceland Úrvalsdeild,2023-05-29,13:00:00,9,KA,Fram,1.84,3.65,3.55,1.02,13.0,1.13,5.0,1.53,2.35,1.25,3.75,1.5,2.4,1.22,1.22,2.05,1.33,0.33,1.39,1.6,2.99,1.55,9.0,2.9,0.0,0.0,1.39,1.7,2.12
Egypt Egyptian Premier League,2023-05-29,13:00:00,27,Al Ittihad,Pyramids FC,4.0,3.3,1.8,1.03,8.3,1.31,3.04,1.95,1.75,1.43,2.7,1.9,1.8,2.0,1.28,1.19,1.77,1.57,1.55,1.45,3.0,2.71,9.3,1.59,1.2,1.36,1.68,2.08,2.67
Bulgaria First League,2023-05-29,14:00:00,4,Botev Plovdiv,Slavia Sofia,2.3,3.0,2.88,1.08,7.0,1.4,2.75,2.1,1.65,1.44,2.62,1.92,1.84,1.39,1.34,1.56,1.31,1.38,1.85,1.48,3.33,1.73,8.4,2.58,1.51,1.87,2.35,3.28,0.0
Sweden Allsvenskan,2023-05-29,14:00:00,10,Degerfors,Varberg,1.89,3.3,3.35,1.04,13.5,1.25,3.95,1.88,1.98,1.35,3.0,1.7,2.1,1.25,1.29,1.83,1.67,0.25,1.56,1.58,3.14,1.59,8.5,2.78,1.18,1.33,1.57,2.03,2.62
Sweden Allsvenskan,2023-05-29,14:00:00,10,Hammarby,Värnamo,1.44,4.6,5.4,1.03,17.25,1.2,4.58,1.58,2.4,1.31,3.32,1.83,1.93,1.11,1.2,2.73,2.5,0.75,1.76,1.46,3.22,1.3,10.0,4.42,0.0,1.18,1.35,1.62,2.03
Sweden Allsvenskan,2023-05-29,14:10:00,10,Häcken,IFK Göteborg,1.36,4.8,6.4,1.02,22.0,1.16,5.4,1.55,2.45,1.26,3.68,1.72,2.07,1.1,1.17,2.96,2.4,0.5,2.04,1.02,3.06,1.21,11.0,5.6,0.0,1.15,1.32,1.56,1.94
Norway Eliteserien,2023-05-29,14:15:00,8,HamKam,Lillestrøm,3.25,3.3,2.05,1.02,9.0,1.28,3.26,1.82,2.02,1.4,2.75,1.8,1.95,1.8,1.3,1.3,1.5,2.0,1.48,1.56,3.04,2.19,9.6,1.9,1.12,1.26,1.49,1.85,2.32
Egypt Egyptian Premier League,2023-05-29,15:30:00,27,Al Ahly,Ceramica Cleopatra,1.41,4.0,6.8,1.04,8.0,1.33,2.93,1.8,1.91,1.46,2.6,2.1,1.65,1.13,1.26,2.25,2.38,0.92,1.76,1.63,3.39,1.4,9.5,3.5,1.31,1.57,1.99,2.6,3.56
Italy Serie B,2023-05-29,15:30:00,0,Südtirol,Bari 1908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,1.71,1.31,1.27,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia LFPB,2023-05-29,16:00:00,15,Club Always Ready,The Strongest,2.24,3.6,2.8,1.05,9.25,1.28,3.3,1.89,1.89,1.35,2.9,1.71,2.08,1.57,1.25,1.36,1.5,2.17,2.4,1.42,3.82,2.1,8.0,1.91,0.0,0.0,1.95,0.0,0.0
Bolivia LFPB,2023-05-29,16:00:00,15,Vaca Díez,Oriente Petrolero,2.37,3.48,2.88,1.01,9.9,1.23,3.56,1.86,1.94,1.34,3.0,1.69,2.11,1.36,1.26,1.45,1.83,1.17,1.77,0.96,2.73,1.85,8.0,2.28,0.0,0.0,2.0,0.0,0.0
Iceland Úrvalsdeild,2023-05-29,16:15:00,10,Keflavík,Breidablik,5.8,4.0,1.47,1.02,13.0,1.14,5.0,1.44,2.6,1.22,4.0,1.52,2.46,2.6,1.18,1.11,0.0,2.4,1.26,1.44,2.7,3.66,10.0,1.37,0.0,1.14,0.0,1.58,1.88
Iceland Úrvalsdeild,2023-05-29,16:15:00,10,Víkingur Reykjavík,Valur,2.08,3.3,3.2,1.02,13.0,1.15,4.75,1.5,2.4,1.25,3.75,1.48,2.5,1.29,1.3,1.75,3.0,2.25,1.73,1.64,3.37,1.82,8.5,2.28,0.0,0.0,1.31,1.6,1.92
Argentina Primera División,2023-05-29,16:30:00,18,Colón,Central Córdoba SdE,2.0,3.3,3.6,1.08,6.5,1.37,2.8,2.2,1.6,1.5,2.4,1.9,1.8,1.25,1.28,1.7,1.22,1.13,1.61,1.14,2.75,1.54,9.4,3.04,1.22,1.44,1.79,2.21,2.98
Chile Primera B,2023-05-29,18:00:00,14,Santiago Morning,La Serena,2.64,3.24,2.51,0.0,0.0,0.0,0.0,2.07,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.43,1.71,1.47,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay Division Profesional,2023-05-29,18:30:00,20,Guaireña,Guaraní,2.64,3.06,2.26,0.0,0.0,0.0,0.0,2.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,1.67,1.07,1.21,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2023-05-29,19:00:00,18,Banfield,Rosario Central,2.3,3.0,3.2,1.1,6.5,1.46,2.5,2.37,1.51,1.51,2.35,2.05,1.68,1.33,1.36,1.57,1.11,0.88,1.47,1.24,2.71,1.77,9.0,2.44,1.24,1.53,1.86,2.28,3.14
Argentina Primera División,2023-05-29,19:00:00,18,Huracán,Unión Santa Fe,1.91,3.2,4.0,1.07,6.5,1.42,2.6,2.45,1.47,1.52,2.35,2.1,1.65,1.22,1.33,1.88,1.5,0.78,1.3,1.13,2.43,1.57,9.2,2.94,1.25,1.53,1.87,2.29,3.18
Argentina Prim B Nacional,2023-05-29,19:05:00,16,Ferro Carril Oeste,Deportivo Riestra,2.2,3.1,3.0,1.05,7.3,1.4,2.68,2.0,1.7,1.5,2.49,1.98,1.78,1.34,1.34,1.63,1.14,0.75,1.37,1.31,2.68,1.72,9.1,2.54,1.25,1.52,1.87,2.32,3.18
Argentina Primera División,2023-05-29,20:00:00,18,Instituto,Estudiantes,3.1,2.8,2.45,1.1,5.7,1.5,2.4,2.55,1.45,1.55,2.25,2.1,1.65,1.47,1.42,1.25,1.44,1.75,1.55,1.54,3.09,1.64,5.75,2.6,1.32,1.68,2.07,2.72,3.64
Brazil Serie B,2023-05-29,20:00:00,9,Chapecoense,Sampaio Corrêa,2.09,3.2,3.8,1.08,7.0,1.42,2.6,2.2,1.6,1.5,2.37,2.0,1.68,1.28,1.33,1.7,1.25,0.33,1.55,1.61,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie C,2023-05-29,20:00:00,5,Aparecidense,Altos,1.94,3.24,3.92,1.06,8.0,1.33,3.25,2.07,1.74,1.36,3.0,1.79,1.98,1.26,1.26,1.76,1.5,0.0,1.97,1.64,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie D,2023-05-29,20:00:00,4,Águia de Marabá,São Francisco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.02,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie C,2023-05-29,20:00:00,5,Floresta,Amazonas,2.17,2.92,3.6,1.08,7.0,1.36,3.0,2.1,1.6,1.4,2.75,1.98,1.78,1.26,1.29,1.69,1.5,1.5,1.41,1.33,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay Division Profesional,2023-05-29,21:00:00,20,Olimpia,Sportivo Ameliano,1.62,3.8,4.2,0.0,0.0,0.0,0.0,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,1.44,1.68,1.43,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador Primera Categoría Serie A,2023-05-29,21:00:00,12,CS Emelec,Guayaquil City FC,1.76,3.5,3.75,1.04,11.5,1.21,4.0,1.6,2.2,1.3,3.1,1.77,1.95,1.15,1.22,2.4,1.4,0.0,1.33,0.81,2.14,0.0,0.0,0.0,1.5,1.93,2.55,3.55,5.2
